timestamp,probability,top_station
2023-10-02 15:50:00,0.20322996838697813,chungthang
2023-10-02 16:00:00,0.34172661506438273,dikchu
2023-10-02 16:10:00,0.2875386406861149,singtam
2023-10-02 16:20:00,0.1561078548106207,gangtok
2023-10-02 16:30:00,0.25366121123808205,mangan
2023-10-02 16:40:00,0.24393665918130292,dikchu
2023-10-02 16:50:00,0.21222190208637123,mangan
2023-10-02 17:00:00,0.17107984131094497,mangan
2023-10-02 17:10:00,0.23538440780635772,chungthang
2023-10-02 17:20:00,0.20679371795408424,chungthang
2023-10-02 17:30:00,0.2165362073039013,gangtok
2023-10-02 17:40:00,0.5794346063699226,gangtok
2023-10-02 17:50:00,0.2547671437028065,lachen
2023-10-02 18:00:00,0.20217013774146805,mangan
2023-10-02 18:10:00,0.27078496158795623,singtam
2023-10-02 18:20:00,0.23141348761264727,gangtok
2023-10-02 18:30:00,0.20744292234409073,singtam
2023-10-02 18:40:00,0.24796991151497763,lachen
2023-10-02 18:50:00,0.1776063919379993,dikchu
2023-10-02 19:00:00,0.2902993029082437,chungthang
2023-10-02 19:10:00,0.19114522210191853,lachen
2023-10-02 19:20:00,0.17934169403618302,mangan
2023-10-02 19:30:00,0.17256927490878657,dikchu
2023-10-02 19:40:00,0.2625518267427013,gangtok
2023-10-02 19:50:00,0.24277753225897514,chungthang
2023-10-02 20:00:00,0.2504920994385442,gangtok
2023-10-02 20:10:00,0.26326764773325095,dikchu
2023-10-02 20:20:00,0.24313965896988204,lachen
2023-10-02 20:30:00,0.13804005990868978,gangtok
2023-10-02 20:40:00,0.22047659330337693,gyalshing
2023-10-02 20:50:00,0.16029149003499177,mangan
2023-10-02 21:00:00,0.24661417048799436,singtam
2023-10-02 21:10:00,0.2522046765389302,gyalshing
2023-10-02 21:20:00,0.15289913546321662,lachen
2023-10-02 21:30:00,0.18785860551496722,dikchu
2023-10-02 21:40:00,0.1985604152880744,lachen
2023-10-02 21:50:00,0.22016777424400502,singtam
2023-10-02 22:00:00,0.1775052412721219,chungthang
2023-10-02 22:10:00,0.25701926177834045,gangtok
2023-10-02 22:20:00,0.2181849554351099,singtam
2023-10-02 22:30:00,0.22691108065472446,mangan
2023-10-02 22:40:00,0.22262885511838887,singtam
2023-10-02 22:50:00,0.14764020390032256,mangan
2023-10-02 23:00:00,0.29318613330125165,mangan
2023-10-02 23:10:00,0.21106537043663345,singtam
2023-10-02 23:20:00,0.3978739820119574,gyalshing
2023-10-02 23:30:00,0.1627220649608022,gyalshing
2023-10-02 23:40:00,0.1981710649297541,chungthang
2023-10-02 23:50:00,0.2512286343379374,gyalshing
2023-10-03 00:00:00,0.3360880852002418,gyalshing
2023-10-03 00:10:00,0.16886951406616832,chungthang
2023-10-03 00:20:00,0.2590191890022566,mangan
2023-10-03 00:30:00,0.2146965707936815,gangtok
2023-10-03 00:40:00,0.2799565345196441,mangan
2023-10-03 00:50:00,0.18821084759399873,singtam
2023-10-03 01:00:00,0.18853531124488282,lachen
2023-10-03 01:10:00,0.40560992060416756,mangan
2023-10-03 01:20:00,0.22082135674605088,gyalshing
2023-10-03 01:30:00,0.21302598730391756,gangtok
2023-10-03 01:40:00,0.3442089740427913,chungthang
2023-10-03 01:50:00,0.21783393572770546,singtam
2023-10-03 02:00:00,0.18339531361038353,mangan
2023-10-03 02:10:00,0.3502728773197636,gangtok
2023-10-03 02:20:00,0.17386039670271652,lachen
2023-10-03 02:30:00,0.27962524819089063,mangan
2023-10-03 02:40:00,0.2943676081375061,dikchu
2023-10-03 02:50:00,0.19652889157512193,gangtok
2023-10-03 03:00:00,0.15799546248748586,gyalshing
2023-10-03 03:10:00,0.17126182117989866,mangan
2023-10-03 03:20:00,0.2051931822397334,chungthang
2023-10-03 03:30:00,0.1556517654849176,dikchu
2023-10-03 03:40:00,0.21064945369069754,mangan
2023-10-03 03:50:00,0.22590712231812357,gangtok
2023-10-03 04:00:00,0.23777371121420754,mangan
2023-10-03 04:10:00,0.20019001881851148,singtam
2023-10-03 04:20:00,0.2999049797897067,dikchu
2023-10-03 04:30:00,0.1713343281224354,gangtok
2023-10-03 04:40:00,0.2909686165316145,gyalshing
2023-10-03 04:50:00,0.1605777744978454,singtam
2023-10-03 05:00:00,0.3450941416742306,chungthang
2023-10-03 05:10:00,0.2462009225180793,gangtok
2023-10-03 05:20:00,0.23733014559710902,singtam
2023-10-03 05:30:00,0.26399622372788795,dikchu
2023-10-03 05:40:00,0.1881395571234308,lachen
2023-10-03 05:50:00,0.28998599122167096,lachen
2023-10-03 06:00:00,0.2131271430782568,lachen
2023-10-03 06:10:00,0.17912144862590376,gangtok
2023-10-03 06:20:00,0.35011383435169136,mangan
2023-10-03 06:30:00,0.2481134636855124,lachen
2023-10-03 06:40:00,0.5015044342822214,gyalshing
2023-10-03 06:50:00,0.21179175622120552,gangtok
2023-10-03 07:00:00,0.2585422773118854,mangan
2023-10-03 07:10:00,0.2198309080822349,lachen
2023-10-03 07:20:00,0.22345620724222404,chungthang
2023-10-03 07:30:00,0.34275008038475246,lachen
2023-10-03 07:40:00,0.2471157610391944,gyalshing
2023-10-03 07:50:00,0.24347073838792435,lachen
2023-10-03 08:00:00,0.29159294630896526,chungthang
2023-10-03 08:10:00,0.38273847347460965,chungthang
2023-10-03 08:20:00,0.34027635408733103,lachen
2023-10-03 08:30:00,0.2947708173910212,gangtok
2023-10-03 08:40:00,0.4441790411533606,gangtok
2023-10-03 08:50:00,0.28392622835958037,mangan
2023-10-03 09:00:00,0.33604502829511623,lachen
2023-10-03 09:10:00,0.23552269308926413,lachen
2023-10-03 09:20:00,0.38470456503344164,chungthang
2023-10-03 09:30:00,0.31696865463312407,lachen
2023-10-03 09:40:00,0.4118345475811457,singtam
2023-10-03 09:50:00,0.29261730347074894,chungthang
2023-10-03 10:00:00,0.4374579717742737,mangan
2023-10-03 10:10:00,0.3812103902133389,lachen
2023-10-03 10:20:00,0.32854357701900105,chungthang
2023-10-03 10:30:00,0.37683423394569526,singtam
2023-10-03 10:40:00,0.39182517140180345,mangan
2023-10-03 10:50:00,0.28393206479820465,lachen
2023-10-03 11:00:00,0.4415236609121272,singtam
2023-10-03 11:10:00,0.31370811547054245,lachen
2023-10-03 11:20:00,0.39904067750302197,chungthang
2023-10-03 11:30:00,0.357307546890754,mangan
2023-10-03 11:40:00,0.3752653873571724,chungthang
2023-10-03 11:50:00,0.3843389020757394,singtam
2023-10-03 12:00:00,0.42882683459207704,lachen
2023-10-03 12:10:00,0.30384126305897124,gangtok
2023-10-03 12:20:00,0.4421561842801192,gangtok
2023-10-03 12:30:00,0.3563334351892168,gangtok
2023-10-03 12:40:00,0.4993393942108349,gangtok
2023-10-03 12:50:00,0.3650308538558591,gangtok
2023-10-03 13:00:00,0.5599486424165464,gyalshing
2023-10-03 13:10:00,0.4804293437098524,gangtok
2023-10-03 13:20:00,0.41324116658976956,gyalshing
2023-10-03 13:30:00,0.47306736108152053,gangtok
2023-10-03 13:40:00,0.4035923153103871,gangtok
2023-10-03 13:50:00,0.4488145892711885,gangtok
2023-10-03 14:00:00,0.42248078230039,gangtok
2023-10-03 14:10:00,0.6237227115022508,gangtok
2023-10-03 14:20:00,0.45360954410144233,gangtok
2023-10-03 14:30:00,0.43888754953976633,gangtok
2023-10-03 14:40:00,0.46529876510176854,gangtok
2023-10-03 14:50:00,0.4402885619816,gangtok
2023-10-03 15:00:00,0.4198434854607363,gangtok
2023-10-03 15:10:00,0.5452928347793687,gyalshing
2023-10-03 15:20:00,0.47114731026121365,gyalshing
2023-10-03 15:30:00,0.4343360778337202,singtam
2023-10-03 15:40:00,0.7092460104807172,gyalshing
2023-10-03 15:50:00,0.41514492177580153,gangtok
2023-10-03 16:00:00,0.422851236583057,gangtok
2023-10-03 16:10:00,0.537670947073461,gangtok
2023-10-03 16:20:00,0.4110665479221822,gangtok
2023-10-03 16:30:00,0.4317275013899438,gangtok
2023-10-03 16:40:00,0.49123922797604375,gyalshing
2023-10-03 16:50:00,0.40672882785754927,gyalshing
2023-10-03 17:00:00,0.4987010713408149,gangtok
2023-10-03 17:10:00,0.4812463433206916,gyalshing
2023-10-03 17:20:00,0.5892887259231675,gyalshing
2023-10-03 17:30:00,0.6079986772690384,gyalshing
2023-10-03 17:40:00,0.38405519997324117,mangan
2023-10-03 17:50:00,0.35826356167526213,gangtok
2023-10-03 18:00:00,0.35880870301919826,gangtok
2023-10-03 18:10:00,0.4444431457813287,gangtok
2023-10-03 18:20:00,0.3869164982947084,singtam
2023-10-03 18:30:00,0.5511266561249866,gyalshing
2023-10-03 18:40:00,0.4315038462877752,gyalshing
2023-10-03 18:50:00,0.38867142784462005,gangtok
2023-10-03 19:00:00,0.5437391425398312,gyalshing
2023-10-03 19:10:00,0.45774521946905583,gangtok
2023-10-03 19:20:00,0.37073153285364424,gyalshing
2023-10-03 19:30:00,0.4058917072138708,gangtok
2023-10-03 19:40:00,0.4094709315814847,gangtok
2023-10-03 19:50:00,0.42469367900599275,gyalshing
2023-10-03 20:00:00,0.3232011136386251,gangtok
2023-10-03 20:10:00,0.3176921388537798,gangtok
2023-10-03 20:20:00,0.3627844734060639,singtam
2023-10-03 20:30:00,0.360132936091665,gyalshing
2023-10-03 20:40:00,0.2775711849687298,gangtok
2023-10-03 20:50:00,0.31886811249463487,gyalshing
2023-10-03 21:00:00,0.41811631478508565,gangtok
2023-10-03 21:10:00,0.2693451140116705,gangtok
2023-10-03 21:20:00,0.4967779186609946,gyalshing
2023-10-03 21:30:00,0.27194022674573537,gyalshing
2023-10-03 21:40:00,0.2834717974548978,gangtok
2023-10-03 21:50:00,0.5283057277966875,gangtok
2023-10-03 22:00:00,0.42036583876453354,gyalshing
2023-10-03 22:10:00,0.3017136221393466,mangan
2023-10-03 22:20:00,0.2316086875184732,gangtok
2023-10-03 22:30:00,0.34771244162213916,gyalshing
2023-10-03 22:40:00,0.2809057581906774,mangan
2023-10-03 22:50:00,0.2687975888602738,singtam
2023-10-03 23:00:00,0.2870570624711957,chungthang
2023-10-03 23:10:00,0.2404291694095825,gyalshing
2023-10-03 23:20:00,0.24709246741551524,dikchu
2023-10-03 23:30:00,0.22945198919455112,mangan
2023-10-03 23:40:00,0.2880401530822854,lachen
2023-10-03 23:50:00,0.3063399887686437,gyalshing
2023-10-04 00:00:00,0.29618484816583085,dikchu
2023-10-04 00:10:00,0.4144570226295842,gyalshing
2023-10-04 00:20:00,0.5701651422984798,chungthang
2023-10-04 00:30:00,0.21127965336599322,lachen
2023-10-04 00:40:00,0.2838301801699578,mangan
2023-10-04 00:50:00,0.3271393104933862,chungthang
2023-10-04 01:00:00,0.2908177451191994,dikchu
2023-10-04 01:10:00,0.31876468620719567,chungthang
2023-10-04 01:20:00,0.806085098594511,lachen
2023-10-04 01:30:00,0.9882277776164285,lachen
2023-10-04 01:40:00,0.999999999982486,lachen
2023-10-04 01:50:00,0.9669508464629338,lachen
2023-10-04 02:00:00,0.8116757210919495,lachen
2023-10-04 02:10:00,0.6083427753284757,chungthang
2023-10-04 02:20:00,0.4311402241763698,chungthang
2023-10-04 02:30:00,0.30694589470527645,chungthang
2023-10-04 02:40:00,0.34388439985346575,chungthang
2023-10-04 02:50:00,0.9997101428218933,chungthang
2023-10-04 03:00:00,0.961391274093877,chungthang
2023-10-04 03:10:00,0.7825408031139721,chungthang
2023-10-04 03:20:00,0.717298691161547,chungthang
2023-10-04 03:30:00,0.5767694250089586,mangan
2023-10-04 03:40:00,0.4569267132323853,mangan
2023-10-04 03:50:00,0.9976629729369443,mangan
2023-10-04 04:00:00,0.9235396372714447,mangan
2023-10-04 04:10:00,0.7709692141763815,mangan
2023-10-04 04:20:00,0.6903642259252037,mangan
2023-10-04 04:30:00,0.38911326776451394,mangan
2023-10-04 04:40:00,0.17446249400601352,dikchu
2023-10-04 04:50:00,0.1548705606430731,singtam
2023-10-04 05:00:00,0.20773305645741963,singtam
2023-10-04 05:10:00,0.14467593203554532,singtam
2023-10-04 05:20:00,0.8035967761604608,dikchu
2023-10-04 05:30:00,0.8001114335338452,dikchu
2023-10-04 05:40:00,0.42397552362042007,dikchu
2023-10-04 05:50:00,0.5720513408993773,dikchu
2023-10-04 06:00:00,0.5245475521873749,dikchu
2023-10-04 06:10:00,0.44702889858564593,dikchu
2023-10-04 06:20:00,0.6453159296523201,singtam
2023-10-04 06:30:00,0.36821212150934507,singtam
2023-10-04 06:40:00,0.5430584585564721,singtam
2023-10-04 06:50:00,0.450445753668507,singtam
2023-10-04 07:00:00,0.43194396240781263,singtam
2023-10-04 07:10:00,0.34315852291710774,singtam
2023-10-04 07:20:00,0.45377773605809046,singtam
2023-10-04 07:30:00,0.1242475903708038,dikchu
2023-10-04 07:40:00,0.15815715081916576,singtam
2023-10-04 07:50:00,0.16484972258252134,dikchu
2023-10-04 08:00:00,0.1560493127960446,dikchu
2023-10-04 08:10:00,0.1428328628628325,dikchu
2023-10-04 08:20:00,0.17222570617418775,dikchu
2023-10-04 08:30:00,0.2354295217032123,gangtok
2023-10-04 08:40:00,0.15198974336305363,singtam
2023-10-04 08:50:00,0.12247934402756024,singtam
2023-10-04 09:00:00,0.14445856588121517,singtam
2023-10-04 09:10:00,0.1303582420848327,gyalshing
2023-10-04 09:20:00,0.2029461475838805,gyalshing
2023-10-04 09:30:00,0.13021388846509308,singtam
2023-10-04 09:40:00,0.12357132182144845,gangtok
2023-10-04 09:50:00,0.20067867792311256,singtam
2023-10-04 10:00:00,0.17548851278909425,gangtok
2023-10-04 10:10:00,0.16471971750202313,gangtok
2023-10-04 10:20:00,0.13175768612119992,dikchu
2023-10-04 10:30:00,0.1715275446206922,singtam
2023-10-04 10:40:00,0.15848757438559274,singtam
2023-10-04 10:50:00,0.12442324029440098,gyalshing
2023-10-04 11:00:00,0.14235418249898518,mangan
2023-10-04 11:10:00,0.14391567672049982,singtam
2023-10-04 11:20:00,0.11920292202211755,chungthang
2023-10-04 11:30:00,0.17613856804632297,gangtok
2023-10-04 11:40:00,0.1273212429748978,chungthang
2023-10-04 11:50:00,0.1858893760284778,singtam
2023-10-04 12:00:00,0.12213362856416358,mangan
2023-10-04 12:10:00,0.2659925560080612,gangtok
2023-10-04 12:20:00,0.13843507974964325,singtam
2023-10-04 12:30:00,0.15510185195003673,gangtok
2023-10-04 12:40:00,0.15476124994763246,dikchu
2023-10-04 12:50:00,0.18649076390030173,gyalshing
2023-10-04 13:00:00,0.23732139180388073,gangtok
2023-10-04 13:10:00,0.13732718125661084,dikchu
2023-10-04 13:20:00,0.15268485325035594,dikchu
2023-10-04 13:30:00,0.13645025623028925,singtam
2023-10-04 13:40:00,0.11920292202211755,chungthang
2023-10-04 13:50:00,0.19968587568568466,gangtok
2023-10-04 14:00:00,0.15634868112606673,dikchu
2023-10-04 14:10:00,0.12495200276517285,gangtok
2023-10-04 14:20:00,0.18806408575083483,dikchu
2023-10-04 14:30:00,0.1238404289242721,singtam
2023-10-04 14:40:00,0.1762102589930055,gyalshing
2023-10-04 14:50:00,0.18896604311031476,gangtok
2023-10-04 15:00:00,0.17139819855375352,gangtok
2023-10-04 15:10:00,0.17418032879103065,gyalshing
2023-10-04 15:20:00,0.13069906864360062,mangan
2023-10-04 15:30:00,0.19639758043064331,singtam
2023-10-04 15:40:00,0.14386170133524004,singtam
2023-10-04 15:50:00,0.1521160583225211,dikchu
2023-10-04 16:00:00,0.1878333072332756,gangtok
2023-10-04 16:10:00,0.15677934806327912,dikchu
2023-10-04 16:20:00,0.1481083632004409,gangtok
2023-10-04 16:30:00,0.16739181306642203,gyalshing
2023-10-04 16:40:00,0.12731622935808481,dikchu
2023-10-04 16:50:00,0.1278860909008811,dikchu
2023-10-04 17:00:00,0.18088245729308275,gyalshing
2023-10-04 17:10:00,0.1759375700966023,singtam
2023-10-04 17:20:00,0.13380511924823874,dikchu
2023-10-04 17:30:00,0.15053291459350152,singtam
2023-10-04 17:40:00,0.2554371475974435,gangtok
2023-10-04 17:50:00,0.12385472098732725,lachen
2023-10-04 18:00:00,0.14200788026756261,dikchu
2023-10-04 18:10:00,0.1390473614091074,dikchu
2023-10-04 18:20:00,0.13261305923791553,dikchu
2023-10-04 18:30:00,0.17155139952740578,gangtok
2023-10-04 18:40:00,0.1692993440568648,singtam
2023-10-04 18:50:00,0.15525120046315072,dikchu
2023-10-04 19:00:00,0.162805127217096,singtam
2023-10-04 19:10:00,0.168077279472461,singtam
2023-10-04 19:20:00,0.15703604173034513,singtam
2023-10-04 19:30:00,0.17937568096415868,singtam
2023-10-04 19:40:00,0.12619981802880698,dikchu
2023-10-04 19:50:00,0.12462869849135157,mangan
2023-10-04 20:00:00,0.14240087279089533,singtam
2023-10-04 20:10:00,0.13087434870228107,mangan
2023-10-04 20:20:00,0.1929526503250111,gyalshing
2023-10-04 20:30:00,0.2241158102070804,gangtok
2023-10-04 20:40:00,0.1768029856760483,gyalshing
2023-10-04 20:50:00,0.14497474951464853,dikchu
2023-10-04 21:00:00,0.14084497035358157,mangan
2023-10-04 21:10:00,0.18408451672902432,gangtok
2023-10-04 21:20:00,0.13965092384205732,mangan
2023-10-04 21:30:00,0.1651585770957861,singtam
2023-10-04 21:40:00,0.15467627499486689,gyalshing
2023-10-04 21:50:00,0.1377064224918909,mangan
2023-10-04 22:00:00,0.14757047659431186,dikchu
2023-10-04 22:10:00,0.15216770410343908,dikchu
2023-10-04 22:20:00,0.19776617626719073,gyalshing
2023-10-04 22:30:00,0.18156703681908354,singtam
2023-10-04 22:40:00,0.12907394568318006,dikchu
2023-10-04 22:50:00,0.25856603390035265,dikchu
2023-10-04 23:00:00,0.12737559952963662,gyalshing
2023-10-04 23:10:00,0.12409074249790715,gangtok
2023-10-04 23:20:00,0.13657371490763984,singtam
2023-10-04 23:30:00,0.1419394836731394,singtam
2023-10-04 23:40:00,0.1628981514110427,gangtok
2023-10-04 23:50:00,0.19687179946231398,gyalshing
2023-10-05 00:00:00,0.2794784594667906,gyalshing
2023-10-05 00:10:00,0.1413319053388845,gyalshing
2023-10-05 00:20:00,0.18849608649437086,gangtok
2023-10-05 00:30:00,0.18842961869847177,gyalshing
2023-10-05 00:40:00,0.22625409868897967,gyalshing
2023-10-05 00:50:00,0.14079509385167693,dikchu
2023-10-05 01:00:00,0.14763522472637752,singtam
2023-10-05 01:10:00,0.19023384190798096,gyalshing
2023-10-05 01:20:00,0.19566388751211058,dikchu
2023-10-05 01:30:00,0.1519055813452529,dikchu
2023-10-05 01:40:00,0.1464796498408903,dikchu
2023-10-05 01:50:00,0.12236989062869964,lachen
2023-10-05 02:00:00,0.20174604948749122,gyalshing
2023-10-05 02:10:00,0.18614939295898167,lachen
2023-10-05 02:20:00,0.1432920701380614,gangtok
2023-10-05 02:30:00,0.2537439768758262,lachen
2023-10-05 02:40:00,0.15301113462614527,gangtok
2023-10-05 02:50:00,0.20266717733784403,lachen
2023-10-05 03:00:00,0.23913200310362695,singtam
2023-10-05 03:10:00,0.14538436896666276,chungthang
2023-10-05 03:20:00,0.18925846444693886,lachen
2023-10-05 03:30:00,0.1504400982377911,gangtok
2023-10-05 03:40:00,0.16628907392112752,dikchu
2023-10-05 03:50:00,0.21192430270129112,chungthang
2023-10-05 04:00:00,0.21145418464837193,lachen
2023-10-05 04:10:00,0.18283978120882913,chungthang
2023-10-05 04:20:00,0.22512392546495721,chungthang
2023-10-05 04:30:00,0.15522134826240339,chungthang
2023-10-05 04:40:00,0.20962732230193426,lachen
2023-10-05 04:50:00,0.23055871363978742,chungthang
2023-10-05 05:00:00,0.23475186264472525,lachen
2023-10-05 05:10:00,0.20893676567140596,mangan
2023-10-05 05:20:00,0.22282698014850802,chungthang
2023-10-05 05:30:00,0.19144225270737947,gangtok
2023-10-05 05:40:00,0.1998760154760558,mangan
2023-10-05 05:50:00,0.1572501747674254,gangtok
2023-10-05 06:00:00,0.2594217474204299,mangan
2023-10-05 06:10:00,0.18534731234681104,chungthang
2023-10-05 06:20:00,0.20126900657351166,gangtok
2023-10-05 06:30:00,0.27217545595362935,lachen
2023-10-05 06:40:00,0.25966970291751595,chungthang
2023-10-05 06:50:00,0.30528804206677546,dikchu
2023-10-05 07:00:00,0.2936224580468441,gyalshing
2023-10-05 07:10:00,0.2439994785407521,singtam
2023-10-05 07:20:00,0.24011840343265095,lachen
2023-10-05 07:30:00,0.25379766018193456,dikchu
2023-10-05 07:40:00,0.2159234582310159,gyalshing
2023-10-05 07:50:00,0.15273469740761486,chungthang
2023-10-05 08:00:00,0.21899258512747427,singtam
2023-10-05 08:10:00,0.2735625225018695,gyalshing
2023-10-05 08:20:00,0.2382798635094588,gangtok
2023-10-05 08:30:00,0.31877131473060427,gyalshing
2023-10-05 08:40:00,0.20251693179424757,chungthang
2023-10-05 08:50:00,0.22626342082698597,dikchu
2023-10-05 09:00:00,0.2603104612466779,gangtok
2023-10-05 09:10:00,0.21724785301685023,chungthang
2023-10-05 09:20:00,0.1601226784776806,dikchu
2023-10-05 09:30:00,0.22784093611113382,singtam
2023-10-05 09:40:00,0.19410478972160192,dikchu
2023-10-05 09:50:00,0.24655631908849757,gangtok
2023-10-05 10:00:00,0.25688925636046844,gangtok
2023-10-05 10:10:00,0.22460076637246346,gyalshing
2023-10-05 10:20:00,0.2963891065637867,gangtok
2023-10-05 10:30:00,0.23186521430028148,mangan
2023-10-05 10:40:00,0.340634789147697,gyalshing
2023-10-05 10:50:00,0.290518971709173,dikchu
2023-10-05 11:00:00,0.31525682462803695,gyalshing
2023-10-05 11:10:00,0.21048124628890547,mangan
2023-10-05 11:20:00,0.17208623149498367,gangtok
2023-10-05 11:30:00,0.3712880524668887,singtam
2023-10-05 11:40:00,0.22139624291993915,chungthang
2023-10-05 11:50:00,0.23041347769466203,mangan
2023-10-05 12:00:00,0.1684589113572994,dikchu
2023-10-05 12:10:00,0.24209778755724137,dikchu
2023-10-05 12:20:00,0.21212397818062945,chungthang
2023-10-05 12:30:00,0.25703890648286976,mangan
2023-10-05 12:40:00,0.2038595328315619,mangan
2023-10-05 12:50:00,0.29837193859788075,lachen
2023-10-05 13:00:00,0.6036427663319616,gyalshing
2023-10-05 13:10:00,0.2526176447219833,mangan
2023-10-05 13:20:00,0.18653852246327898,chungthang
2023-10-05 13:30:00,0.22308959533016243,singtam
2023-10-05 13:40:00,0.15350702703400604,gangtok
2023-10-05 13:50:00,0.19143555873592483,singtam
2023-10-05 14:00:00,0.2100851016833487,lachen
2023-10-05 14:10:00,0.1668899466359838,dikchu
2023-10-05 14:20:00,0.20639345137071183,dikchu
2023-10-05 14:30:00,0.4099916247711199,gangtok
2023-10-05 14:40:00,0.3046155528645272,mangan
2023-10-05 14:50:00,0.30224815948747774,singtam
2023-10-05 15:00:00,0.15979209774473677,lachen
